30-01-2022 06:31,"b""Over 75 pc of India's adult population fully vaccinated against COVID-19\n\nhttps://t.co/ZRQXT6loOu\xe2\x80\xa6 https://t.co/DYGFwlfQwf""",b'thefirstindia',"b'Jaipur, India'"
30-01-2022 06:12,b'Union health minister #MansukhMandaviya on Saturday held a discussion regarding the promotion of #telemedicine and\xe2\x80\xa6 https://t.co/e4XtbMlT70',b'livemint',b'India'
30-01-2022 05:45,"b'75% of Indian adults vaccinated for Covid-19, says #PMModi \n\nRead LIVE updates here\n\n#NarendraModi\xe2\x80\xa6 https://t.co/kXenlzecuw'",b'bsindia',b'India'
30-01-2022 05:42,b'Congratulations to all countrymen for this important achievement of fully vaccinated 75% of all adults in country u\xe2\x80\xa6 https://t.co/1CeX9dKzRr',b'shaktisinghadv',"b'Karnal, Haryana, India.'"
30-01-2022 05:36,b'COVID-19 Vaccination in India: PM Narendra Modi Congratulates Citizens as India Successfully Vaccinates 75% of Its\xe2\x80\xa6 https://t.co/niW1Dcct8F',b'latestly',"b'Mumbai, India'"
30-01-2022 05:30,b'Vaccination Camp by volunteers following the pious teachings of Saint Dr. @Gurmeetramrahim Singh Ji Insan | Kuruksh\xe2\x80\xa6 https://t.co/mqUPMXeXDV',b'DSSNewsUpdates',"b'Sirsa, India'"
30-01-2022 05:28,"b'India achieved 75% vaccination of all adults, a feat all Indians should be proud of. Congratulations to the Healthc\xe2\x80\xa6 https://t.co/omt6XYp4D5'",b'Tothepoint_news',b'India'
30-01-2022 05:21,"b'More than 75% of the eligible population in the country is fully vaccinated, says Union Health Minister\xe2\x80\xa6 https://t.co/ikjs1N4jfa'",b'ETNOWlive',b'India'
30-01-2022 05:14,b'Latest: Prime Minister Narendra Modi congratulates the citizens on the full vaccination of 75% of adults.\n#vaccination',b'Shashwat281',"b'Madhya Pradesh, India'"
30-01-2022 05:11,"b'#COVID19 | India reports 2,34,281 new #coronavirus cases, 893 deaths &amp; 3,52,784 recoveries in the last 24 hours\n\nAc\xe2\x80\xa6 https://t.co/DHRbu8Tvk6'",b'ETNOWlive',b'India'
30-01-2022 05:00,b'Prime Minister #NarendraModi congratulates the citizens on the full #vaccination of 75% of adults in the country.\xe2\x80\xa6 https://t.co/Zs1nPstnAC',b'tv9gujarati',"b'Gujarat, India'"
30-01-2022 04:54,"b""#CovidUpdate: India's daily Covid cases reduced marginally as the country reported 2.34 lakh cases in the last 24 h\xe2\x80\xa6 https://t.co/LmUceW2nGS""",b'LogicalIndians',b'India'
30-01-2022 04:53,b'PM Narendra Modi congratulates citizens as #India successfully vaccinates 75% of its adult population against COVID\xe2\x80\xa6 https://t.co/VnY3GorLTF',b'uniindianews',"b'New Delhi, India'"
30-01-2022 04:35,"b'@narendramodi On Friday, there were 20 #CovidDeaths in #Goa. It was reported that 10 were unvaccinated, 2 had take\xe2\x80\xa6 https://t.co/RM6fkYIOrK'",b'asinaib',"b'Goa, India'"
30-01-2022 04:34,"b""At 2.34 lakh new cases, India's daily infection curve sees slight improvement | Indiablooms - First Portal on Digit\xe2\x80\xa6 https://t.co/Akn9asw7sL""",b'indiablooms',b'India'
30-01-2022 04:28,b'#vaccination India achieved 75%\n\nAwesome. \n#CovidVaccine',b'ramana1729',"b'New York, India'"
30-01-2022 04:09,"b'India has achieved the target of 75% of its adult population being administered both doses of the vaccine, Health m\xe2\x80\xa6 https://t.co/t3H75NPXBz'",b'htTweets',b'India'
30-01-2022 03:40,b'All #Srinagar schools directed to complete #vaccination process within week https://t.co/Kf4Y7X220z',b'jkchanneltv',"b'Jammu, India'"
29-01-2022 19:11,b'@MoHFW_INDIA @PMOIndia @mansukhmandviya @ianuragthakur @DrBharatippawar @PIB_India @mygovindia @COVIDNewsByMIB\xe2\x80\xa6 https://t.co/C49Gy2Mm2Z',b'Tuitwe',"b'Kolkata, India'"
29-01-2022 18:19,"b'List of Rural and Urban #COVID19 #Vaccination Centres in Ranchi for 30\nJanuary, 2022. Both the age groups of 15 to\xe2\x80\xa6 https://t.co/YmU2MvyJ6p'",b'DC_Ranchi',"b'Ranchi, India'"
29-01-2022 17:47,b'#health :Srinagar Admin for Cent Percent Coverage of 15-17 Age Group \n\n#vaccination #COVID19 #youth \n\nhttps://t.co/Xzl5vdre8d',b'morningkashmir',"b'Kashmir, Jammu, Delhi, India'"
29-01-2022 17:25,"b""India's Covid vaccination coverage has crossed 165.6 crore with more than 53 lakh vaccine doses administered on Sat\xe2\x80\xa6 https://t.co/qQRBXYCeZi""",b'dt_next',"b'Chennai, India'"
29-01-2022 16:10,b'#Omicron wave is on its upswing in India. Immunity resulting from substantial adult #vaccination coverage &amp; widespr\xe2\x80\xa6 https://t.co/NoW0N12ohU',b'orfonline',b'India'
29-01-2022 16:09,b'@GreenSwelfares @Gurmeetramrahim Vaccination Camp by Dera Sacha Sauda volunteers following the pious teachings of S\xe2\x80\xa6 https://t.co/PCwMCkhKSb',b'VMuskaan10',"b'New Delhi, India'"
29-01-2022 15:45,"b""Covid-19: India's vaccination coverage crosses 165.6 crore: Health Ministry \n\n#COVID19 #vaccination \nhttps://t.co/ZBZ4Lt62Q4""",b'FinancialXpress',"b'New Delhi, India'"
29-01-2022 15:34,b'@karamprakash6\n#news\n#vaccination\nA news update i heared yesterday. Acc. to this those who are not fully vaccinated\xe2\x80\xa6 https://t.co/782PVNfBcy',b'Manav61398927',"b'Mohali, India'"
29-01-2022 15:05,b'#Vaccination policies are stronger in high-income countries whereas low-income countries have weaker &amp; limited poli\xe2\x80\xa6 https://t.co/w2PY8iX0qS',b'orfonline',b'India'
29-01-2022 14:55,b'List of Rural #Vaccination Centres in Ranchi District for 30th January 2022 (Sunday). \n\n@DC_Ranchi\n@prdjharkhand\xe2\x80\xa6 https://t.co/74D9OrvH1r',b'DDC_Ranchi',"b'Ranchi, India'"
29-01-2022 14:54,b'List of #Vaccination Centres in Ranchi District for 30th January 2022 (Sunday). Highlighted entries are special\xe2\x80\xa6 https://t.co/gGxE46quqX',b'DDC_Ranchi',"b'Ranchi, India'"
29-01-2022 14:47,b'BACK TO SCHOOL | DISCUSSING: THE RISKS &amp; CHALLENGES\n\nMost parents are still not ready to send their kids to school.\xe2\x80\xa6 https://t.co/lvqpPDLWJO',b'MirrorNow',b'India'
29-01-2022 14:43,"b""India's success at vaccination is noteworthy after achieving a major milestone. \xf0\x9f\x92\x89\nThe drive itself is against COVID\xe2\x80\xa6 https://t.co/q53t5cOw6U""",b'DesignImpactInd',"b'Bengaluru, India'"
29-01-2022 14:34,b'#Vaccination is our moral responsibility !\nTo bring #awareness with informative #CovidExhibition with children of\xe2\x80\xa6 https://t.co/WYMSJtLfY1',b'directornilesh',b'Amreli(Gujarat-India)'
29-01-2022 14:30,b'@GreenSwelfares @Gurmeetramrahim Great\n#vaccination #CovidVaccine #DeraSachaSauda \n#138WelfareWorks #SaintDrGurmeetRamRahimSinghJi',b'HarmeetToor9',"b'Punjab, India'"
29-01-2022 14:28,b'Health Minister @mansukhmandviya reviews Public Health Preparedness to #COVID19 and National #COVID19 #Vaccination\xe2\x80\xa6 https://t.co/0qNY1Rcmcy',b'PIBMumbai',"b'Mumbai, India'"
29-01-2022 13:40,b'Union Health Minister Shri @mansukhmandviya reviews Public Health Preparedness to #COVID19 and #Vaccination Progres\xe2\x80\xa6 https://t.co/bwiSictPHf',b'PIB_Patna',"b'Patna, Bihar, India\xf0\x9f\x87\xae\xf0\x9f\x87\xb3'"
29-01-2022 13:39,"b'#NCC\n#vaccination\nCadets of 62 Assam Girls Batallion NCC Haflong Govt College, Haflong volunteered in the vaccinati\xe2\x80\xa6 https://t.co/iJ2vSFmc8v'",b'prodefgau',"b'Guwahati, India'"
29-01-2022 13:29,b'#vaccination in Daman on 29/01/2022 https://t.co/n3XqK5hw0c',b'CollectorDaman',"b'Daman, India'"
29-01-2022 13:03,b'#COVID19 | Why is pace of vaccination slowing down among kids in 15-18 age group? Know details here\n\n#vaccination\xe2\x80\xa6 https://t.co/iQCqT6qjkg',b'FinancialXpress',"b'New Delhi, India'"
29-01-2022 13:00,b'A Health worker from a Primary Health Center team arrived at Rajgariyo Nes as part of the Mega Covid-19\xe2\x80\xa6 https://t.co/fLEgViQ3vy',b'the_hindu',"b'Chennai, India'"
29-01-2022 12:52,b'#news :District Administration Srinagar for Cent Percent Coverage of 15-18 Age Group for Covid-19 Vaccination\xe2\x80\xa6 https://t.co/dKg7M3PUFJ',b'morningkashmir',"b'Kashmir, Jammu, Delhi, India'"
29-01-2022 12:02,b'Vaccination In 15-18 Years Group Dips After Reaching 60 Percent Mark #Vaccination #Covid19 #VaccinationDrive\xe2\x80\xa6 https://t.co/KgpsCLVawc',b'HWNewsEnglish',"b'Mumbai, India'"
29-01-2022 11:52,"b'We have got our booster!\nWith the continuous efforts to battle against covid, our SIS Frontline workers have taken\xe2\x80\xa6 https://t.co/S12zeluwbt'",b'SisEnterprises',"b'New Delhi, India'"
29-01-2022 11:35,b'Great Achievements! Kudos to all #CovidWarriors for this #COVID19 #vaccination milestone! @HFWOdisha @nhmodisha\xe2\x80\xa6 https://t.co/oJEE4KOpCP',b'birajkrishna_',"b'Orissa, India'"
29-01-2022 10:47,b'#vaccination @PMOIndia @narendramodi @MoHFW_INDIA @mansukhmandviya @pushkardhami @ZeeBusiness  #FAKEVACCINATION\xe2\x80\xa6 https://t.co/zzf5CqW66B',b'Vini_tsinghal',b'India'
29-01-2022 10:33,"b'#vaccine Daily report in INDIA \n\nVaccinated Day Before 56,72,766\n Total Vaccinated 1,65,04,87,260\n\ncheck State wise\xe2\x80\xa6 https://t.co/OmV4kiTtuZ'",b'school_finds',b'India'
29-01-2022 09:59,b'Everyone should take #vaccination https://t.co/S1sVm8sOrj',b'FoodDarzee',b'India'
29-01-2022 09:53,b'Covid Vaccines Administered In India Cross 165 Cr Mark\n#COVID19 #Vaccination \n https://t.co/yf2e2B7LGl',b'otvnews',"b'Bhubaneswar, India'"
29-01-2022 09:41,"b'We have got our booster!\nWith the continuous efforts to battle against covid, our SIS Frontline workers have taken\xe2\x80\xa6 https://t.co/7a6xNmQICa'",b'SisEnterprises',"b'New Delhi, India'"
29-01-2022 09:30,"b'Booster dose now available at SimpleeKare Health, Bhubaneswar\n\nBook your slot: 9776414444 / 6371966229\n\n#covid19\xe2\x80\xa6 https://t.co/EZeG3ONKGT'",b'SimpleeKare',"b'Bhubaneshwar, India'"
29-01-2022 08:48,b'Is there no Limits for your duty \n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n#vaccination \xf0\x9f\x92\x89 https://t.co/TyBpWq8fAe',b'thiru_iam',"b'Bengaluru South, India'"
29-01-2022 08:34,b'#India administers over 165 crore doses of #CovidVaccines under nationwide #vaccination drive; #recoveryrate stands\xe2\x80\xa6 https://t.co/yVDCeLqBLW',b'the_news_21',"b'Mumbai, India'"
29-01-2022 08:24,b'*\xe2\x83\xa3India\xe2\x80\x99s Cumulative #COVID19 #Vaccination Coverage exceeds 165.04 Cr\n\n*\xe2\x83\xa3More than 56 lakh #Vaccine Doses administe\xe2\x80\xa6 https://t.co/AD9DwVOImF',b'PIBMumbai',"b'Mumbai, India'"
29-01-2022 08:08,b'#ProtectTheProtectors\nOn the occasion of Republic day our team celebrated through #vaccination programme to ensure\xe2\x80\xa6 https://t.co/DHmQy1I1Z6',b'DFYIndia',b'India'
29-01-2022 07:41,"b""165.04 cr vaccine doses have been administered so far under Nationwide #vaccination Drive. India's Active caseload\xe2\x80\xa6 https://t.co/ura77TwpDr""",b'sudhakarudumula',"b'Hyderabad, India'"
29-01-2022 07:30,b'The respective boroughs of the civic body are allotting the dates for the second dose. @kmc_kolkata #vaccination\xe2\x80\xa6 https://t.co/ULhAUedS9w',b'TT_My_Kolkata',"b'Kolkata, India'"
29-01-2022 06:59,"b'#COVID19: #India reports 2,35,532 new cases, 871 deaths in last 24 hours\n#CoronaVirusUpdates #activecases\xe2\x80\xa6 https://t.co/bYej8gDxj7'",b'the_news_21',"b'Mumbai, India'"
29-01-2022 06:40,b'Only Way now Earth can be saved is: Chinese people should build their own planet and moves there just like they hav\xe2\x80\xa6 https://t.co/972gBXTdvg',b'VivekKu57964472',"b'Gorakhpur, India'"
29-01-2022 06:11,b'#India has administered the second largest number of #vaccine doses globally\n\n#ValueMulticaps #vaccination\xe2\x80\xa6 https://t.co/ec6tSpvjJW',b'ValueMulticaps',"b'Pune, India'"
29-01-2022 06:03,"b'Dr. Bhaskar, PP Unit incharge, Govt Hospital, Vikarabad speakstoour correspondent on fever survey and #vaccination\xe2\x80\xa6 https://t.co/NisF2IKM2L'",b'airnews_hyd',"b'Hyderabad, India'"
29-01-2022 05:55,b'#Opinion | One can argue advocating vaccination avoidance edges into the category of incitement to suicide. Perhaps\xe2\x80\xa6 https://t.co/aBQAHEkeKT',b'bsindia',b'India'
29-01-2022 05:39,"b'COVID-19: Most ICU Survivors Experience Physical, Mental, Cognitive Problems Even After One Year @who\n\n#covid19\xe2\x80\xa6 https://t.co/rJJ28CS8wy'",b'HealthwireMedia',"b'New Delhi, India'"
29-01-2022 05:30,"b'Once a vial is opened, the doses have to be injected within four hours. #vaccination #Kolkata #MyKolkata\xe2\x80\xa6 https://t.co/t0ThFqezBL'",b'TT_My_Kolkata',"b'Kolkata, India'"
29-01-2022 05:24,b'Never ends...\n#NeoCov #NeoCovid #vaccination #vaccine #coronavirus #OMICRON #Delta #VaccinesWork #COVID19\xe2\x80\xa6 https://t.co/DsTEkBzX3q',b'TusharVijh',"b'New Delhi , India'"
29-01-2022 04:00,b'The advocate-general said the Omicron variant of the coronavirus was still active in the state. #vaccination\xe2\x80\xa6 https://t.co/NU6NFAnPGJ',b'TT_My_Kolkata',"b'Kolkata, India'"
29-01-2022 03:51,b'New Law Would Make It Illegal To Demand A Person\xe2\x80\x99s #Vaccine Status\n\nAs per a newly proposed South Carolina law it w\xe2\x80\xa6 https://t.co/n0LUUuT2FH',b'GreatGameIndia',b'India'
29-01-2022 03:45,"b'Covid-19: India should go slow on boosters for all, say experts \n\n#India #Covid #Corona #Vaccines #Vaccination  https://t.co/k42030Uohq'",b'piyush_mahamuni',b'india'
29-01-2022 03:28,b'Irresponsible reporting \xe2\x81\xa6@IndianExpress\xe2\x81\xa9   #covid out of 155 deaths they are still finding out #vaccination status\xe2\x80\xa6 https://t.co/gzgWTud6Bb',b'sachindra',"b'New Delhi, India'"
