30-01-2022 08:10,b'Choose The Best Folding Desks Design Ideas For Space-Smart Home Offices\nhttps://t.co/ekN5BbrZO7\n\n#desk #officedesk\xe2\x80\xa6 https://t.co/TE8ndRtpCo',b'KreateCube',b'India'
29-01-2022 13:53,"b'Whether you\xe2\x80\x99re working at home temporarily or permanently, these handy #HomeOffice Tips are sure to help boost your\xe2\x80\xa6 https://t.co/9FGvpIBt9q'",b'fabzindia',"b'Kannur, Kerala, India'"
29-01-2022 07:37,b'Enjoy best in class lighting and fill your home with colours\n\n#homeautomation #Dwosa #follow4followback\xe2\x80\xa6 https://t.co/zYAf7aHYfR',b'dwosaautomation',"b'Bengaluru, India'"
28-01-2022 16:52,b'How to remove negative energy.....\n@UxFarman @Inspire_qu @newprofilePicss #EnergyTransition #challenge #positive\xe2\x80\xa6 https://t.co/q23fWX0Xsq',b'AstroVastuNume1',"b'New Delhi, India'"
28-01-2022 10:46,"b'THE PERFECT SPACE TO REDESIGN YOUR WORK PRODUCTIVITY\n\nLocation: Hi-Tech City &amp; Banjara Hills, Hyderabad\n\nTelephone\xe2\x80\xa6 https://t.co/Qm0g2jWV4L'",b'SpacesSupreme',"b'Hyderabad, India'"
28-01-2022 10:42,b'UrSpayce helps you list events and sell tickets online while ensuring safety of your customer information.\xe2\x80\xa6 https://t.co/7DDt6hEtb5',b'UrSpayce',"b'Bengaluru, India'"
28-01-2022 09:56,b'The perfect desk for your home office\nhttps://t.co/t4UUqvViZX\n.\n.\n.\n#luxebookindia #luxebook #homeoffice #luxury\xe2\x80\xa6 https://t.co/rJzl7xtivp',b'LuxeBookIndia',"b'Mumbai, India'"
28-01-2022 02:39,b'Glazed Vitrified Tiles \xe2\x9c\xa8\n.\n300*600 MM\n.\n\xf0\x9f\x8c\x90 https://t.co/lrJQBSMINr\n\xf0\x9f\x93\xbd\xef\xb8\x8f https://t.co/OYvxforAah\n.\n#tile #TilesHop\xe2\x80\xa6 https://t.co/mj9Tfqrm7O',b'OverseasParshwa',"b'Gujarat, India'"
27-01-2022 20:05,"b'We are the Luxury Sofa Manufacturer\nWe Manufacture Luxury Furniture as you want Design, Quality, Color &amp; Size\xe2\x80\xa6 https://t.co/rgEDZTZGuJ'",b'Clubinterio',"b'Hyderabad, India'"
27-01-2022 14:30,b'A must-read for all those doing work from home. \n\nhttps://t.co/FWauQVRkqv\n\n#vastushastra #vastu #vastutips\xe2\x80\xa6 https://t.co/fBcCxu7bwh',b'jc_chaudhry',"b'New Delhi, India'"
25-01-2022 10:05,b'OPPLE products offer flicker-free lights with multiple options light color and power band to let you create a balan\xe2\x80\xa6 https://t.co/dF0F19C2r2',b'Oppleindia',"b'New Delhi, India'"
24-01-2022 15:40,b'Find Home Office Design Trends That Reflect Your Personal Style And Inspire Your Best Work\nhttps://t.co/ST2Z0B0TGI\xe2\x80\xa6 https://t.co/vlFxSQCDX4',b'KreateCube',b'India'
24-01-2022 07:18,"b'""If you think math is hard, try\nWEB DESIGN.""\n#homeoffice #Luciano #Naiara #BBB22 #\xe3\x83\x90\xe3\x83\xac\xe3\x83\xb3\xe3\x82\xbf\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x9d\xe3\x82\xb9\xe3\x83\x88  #Scooby  #Tadeu\xe2\x80\xa6 https://t.co/Xc6kN6rwe0'",b'IfritaIt',b'india'
23-01-2022 16:55,"b""How To Design A Productive #HomeOffice - Blogger's Paradise https://t.co/6hSFpfAjIl \n#workfromhome #remoteworking""",b'biomassconsult',b'India'
22-01-2022 07:16,b'Modern Study Room Interior Design\n\n*Contact us at: +91-9999423006\n*Visit our websites: https://t.co/Pl1xAv6Yyj\n\nFor\xe2\x80\xa6 https://t.co/1gRf9pAoLt',b'IDesignwala',"b'Noida, India'"
30-01-2022 08:38,b'Part time work with job \nMessage me \xf0\x9f\x92\xb8\xf0\x9f\x8c\x9f\xf0\x9f\x8f\xa0\n#MarketingSuccess #business #job #WorkFromHome https://t.co/kjpGca0W8o',b'Prajapa83730199',"b'Ahmadabad City, India'"
30-01-2022 07:20,b'Make money Online Staring Your personal Online Business Partenering With Anthony Join https://t.co/lc1XBJ0fgN\xe2\x80\xa6 https://t.co/EKrtRIdwVS',b'StartUrOwnBiz',b'India'
30-01-2022 07:06,"b""I am looking for part time job as i am studying masters for now. I have done Bachelor's in mechanical engineering a\xe2\x80\xa6 https://t.co/t62eLXD8QQ""",b'Z_Farhan005',"b'srinagar,J&k, India'"
30-01-2022 05:20,"b'Internet Millionaire Reveals Exactly how he Made $1, 000, 000. 00 Join https://t.co/lc1XBJ0fgN #makemoneyonline\xe2\x80\xa6 https://t.co/HtyOicw4J6'",b'StartUrOwnBiz',b'India'
30-01-2022 04:10,b'The study further revealed that 64 per cent employees said they are more productive working from home and feel less\xe2\x80\xa6 https://t.co/oEeccZByD3',b'bsindia',b'India'
30-01-2022 03:39,b'@AxelinaPro \nGirls dresses.  https://t.co/fCnPDCBPxt @redbubble_es #redbubbleartist #redbubbleshop\xe2\x80\xa6 https://t.co/TY9uKYSaxJ',b'Deep40129864',b'India'
30-01-2022 03:20,"b'Want to sell an online course? Here\xe2\x80\x99s another option, sell somebody else\xe2\x80\x99s! Click below to see the reason. Join\xe2\x80\xa6 https://t.co/Q1UDUwgs81'",b'StartUrOwnBiz',b'India'
30-01-2022 01:30,"b'With rising inflation and reducing per capita incomes, #employees are seeking for #workfromhome allowances and dedu\xe2\x80\xa6 https://t.co/IvCK9BJaou'",b'DeccanHerald',b'India'
30-01-2022 01:26,"b'BECOME OUR RESELLER, WORK FROM HOME, PART TIME WORK, EARN HANDSOME MONEY IN YOUR SPARE TIME. \nCALL / WHATSAPP : 099\xe2\x80\xa6 https://t.co/pvQIwhmZcD'",b'globalhealthIN',b'INDIA'
30-01-2022 01:20,b'Hey! Looking to launch a business online but not sure where to start? Check this out! Join https://t.co/8M5CMHye8o\xe2\x80\xa6 https://t.co/nR3XEg5ZDD',b'StartUrOwnBiz',b'India'
30-01-2022 00:20,"b'Do you earn cash online? Get yourself a free website that brings in leads for local businesses. How I made $10, 000\xe2\x80\xa6 https://t.co/sB5hs1f4aZ'",b'StartUrOwnBiz',b'India'
29-01-2022 23:20,"b""Build a bridge You're seeking for hot leads. We're building them! Free training to Build a Connection to customers\xe2\x80\xa6 https://t.co/GDzs6daSOj""",b'StartUrOwnBiz',b'India'
29-01-2022 21:20,"b'Watch this free teaching to see just how we ""Build a Bridge"" between local businesses and their customers using sim\xe2\x80\xa6 https://t.co/T9v6A9mnND'",b'StartUrOwnBiz',b'India'
29-01-2022 16:39,"b'Here is what our Content Writer @AnneshaThakur, has to say about the Hybrid Work Model. \n.\n.\n#workinsync\xe2\x80\xa6 https://t.co/BdWmAwFA4Q'",b'WorkInSync_MIS',"b'Bengaluru, India'"
29-01-2022 16:20,b'Online marketer Reveals a Fresh Way To Generate Prospects for Your Affiliate marketer Business Start your own highl\xe2\x80\xa6 https://t.co/bJjBrFDozX',b'StartUrOwnBiz',b'India'
29-01-2022 14:20,b'Earn income Online Staring Your personal Online Business Partenering With Anthony Join https://t.co/8M5CMHye8o\xe2\x80\xa6 https://t.co/9j7YP49Apt',b'StartUrOwnBiz',b'India'
29-01-2022 12:55,"b'No matter how long the journey, AQL\xc3\x89 SPRINGS will be there to hydrate you.\n.\n.\n.\n#h20 #water #mineralwater #Aqle\xe2\x80\xa6 https://t.co/Tt8iAEzncT'",b'aqle_official',"b'Gurgaon, India'"
29-01-2022 12:30,b'Life can get easier.\n\nhttps://t.co/CtviXyjgl9\n\n#WFH #WorkFromHome #WorkLifeBalance',b'MensxpShop',b'India'
29-01-2022 12:18,"b'Since remote is the new normal the offices too will become more occasional meeting places and alternate workplaces,\xe2\x80\xa6 https://t.co/70BVPVu5IQ'",b'DeccanHerald',b'India'
29-01-2022 11:50,"b'The remote work trend was initially forced on employees due to the pandemic, however, after two years remote workin\xe2\x80\xa6 https://t.co/Ka5ttubv92'",b'business_today',b'India'
29-01-2022 11:20,b'Small businesses are the backbone of the economy. Do you know that you can begin one from your laptop? Learn my FAV\xe2\x80\xa6 https://t.co/QerNiHvJwX',b'StartUrOwnBiz',b'India'
29-01-2022 11:17,b'Make it a habit to set time limits for tasks. It helps you more #focus and work #efficiently.\n\nVisit:\xe2\x80\xa6 https://t.co/cWDUrDRWQt',b'desk_track',"b'India, United States'"
